Ticker,Date,Open,High,Low,Close,Volume,Adj Close,VIX_Close,TNX_Close
AAPL,2023-07-28,192.7402132321551,194.6807901855661,192.21546838859783,193.8887176513672,48291400,193.8887176513672,13.329999923706055,3.9690001010894775
AAPL,2023-07-31,194.11644542830032,194.54219067365466,193.32437284504627,194.50257873535156,38824100,194.50257873535156,13.630000114440918,3.9590001106262207
AAPL,2023-08-01,194.29465801673214,194.7797909272219,193.34416794873687,193.6708984375,35175100,193.6708984375,13.930000305175781,4.051000118255615
AAPL,2023-08-02,193.1065496196106,193.24516118654293,189.94818497968632,190.6709442138672,50389300,190.6709442138672,16.09000015258789,4.078000068664551
AAPL,2023-08-03,189.67096144116343,190.46301890335675,188.79968010371752,189.27491760253906,61235200,189.27491760253906,15.920000076293945,4.189000129699707
AAPL,2023-08-04,183.68094960257173,185.52251207833032,180.11663025996506,180.18594360351562,115799700,180.18594360351562,17.100000381469727,4.059999942779541
AAPL,2023-08-07,180.32455640774955,181.31464344213896,175.5919415919706,177.0770721435547,97576100,177.0770721435547,15.770000457763672,4.078000068664551
AAPL,2023-08-08,177.9087289898081,178.48298124186843,175.81964489133262,178.01763916015625,67823000,178.01763916015625,15.989999771118164,4.026000022888184
AAPL,2023-08-09,179.07702506576103,179.13642786663587,175.25528876502239,176.42359924316406,60378500,176.42359924316406,15.960000038146973,4.01200008392334
AAPL,2023-08-10,177.70080592181807,178.95822060931928,175.8394526832055,176.20578002929688,54686900,176.20578002929688,15.850000381469727,4.079999923706055
AAPL,2023-08-11,175.79933388352794,177.08817314937997,175.03593306808247,176.26528930664062,51988100,176.26528930664062,14.84000015258789,4.168000221252441
AAPL,2023-08-14,176.44371711975322,178.14896748076782,175.78937369863468,177.9209442138672,43675600,177.9209442138672,14.819999694824219,4.184000015258789
AAPL,2023-08-15,177.34593637648265,177.94078172124355,175.53162857549793,175.92819213867188,43622600,175.92819213867188,16.459999084472656,4.2210001945495605
AAPL,2023-08-16,175.61092006059548,177.0088162608788,174.9863181633248,175.05572509765625,46964900,175.05572509765625,16.780000686645508,4.257999897003174
AAPL,2023-08-17,175.62083731111454,175.9876593304517,171.9922220355352,172.5077667236328,66062900,172.5077667236328,17.889999389648438,4.308000087738037
AAPL,2023-08-18,170.82235510894964,173.59834528388794,170.48527458580276,172.9935760498047,61114200,172.9935760498047,17.299999237060547,4.250999927520752
AAPL,2023-08-21,173.56859991663836,174.61950689363672,172.25000423465377,174.3319854736328,46311900,174.3319854736328,17.1299991607666,4.3420000076293945
AAPL,2023-08-22,175.5415274877659,176.15620551446153,174.73847648439144,175.71006774902344,42084200,175.71006774902344,16.969999313354492,4.328000068664551
AAPL,2023-08-23,176.9890180826326,179.99303161559698,176.80064510070915,179.56671142578125,52722800,179.56671142578125,15.979999542236328,4.197999954223633
AAPL,2023-08-24,179.12057292485625,179.54689311295104,174.50053343712446,174.86737060546875,54945800,174.86737060546875,17.200000762939453,4.235000133514404
AAPL,2023-08-25,175.8587845923081,177.6135940867137,174.3121656551708,177.07823181152344,51449600,177.07823181152344,15.680000305175781,4.238999843597412
AAPL,2023-08-28,178.5455506421133,179.04126265908485,177.0187642861302,178.6446990966797,43820700,178.6446990966797,15.079999923706055,4.211999893188477
AAPL,2023-08-29,178.1588778766287,183.31427930675537,177.9605961154563,182.5409698486328,53003900,182.5409698486328,14.449999809265137,4.122000217437744
AAPL,2023-08-30,183.35394480054703,186.23899207960088,183.15566303930453,186.0406951904297,60813900,186.0406951904297,13.880000114440918,4.118000030517578
AAPL,2023-08-31,186.22906281435257,187.49808420340318,185.87214960318659,186.25880432128906,60794500,186.25880432128906,13.569999694824219,4.0929999351501465
AAPL,2023-09-01,187.86493132785435,188.2912363685708,186.66530168187228,187.83518981933594,45732600,187.83518981933594,13.09000015258789,4.172999858856201
AAPL,2023-09-05,186.66529992482816,188.350717612699,186.00104769428793,188.0731201171875,45280000,188.0731201171875,14.010000228881836,4.26800012588501
AAPL,2023-09-06,186.7842777718091,187.23043067946264,179.91371663144653,181.34136962890625,81755800,181.34136962890625,14.449999809265137,4.289999961853027
AAPL,2023-09-07,173.6776376395152,176.68166607969957,172.0517029915355,176.0372314453125,112488800,176.0372314453125,14.399999618530273,4.260000228881836
AAPL,2023-09-08,176.82047189213844,178.69426259870855,176.26526175899272,176.65191650390625,65551300,176.65191650390625,13.84000015258789,4.257999897003174
AAPL,2023-09-11,178.52572555213936,178.7537488345446,175.81912716109244,177.82180786132812,58953100,177.82180786132812,13.800000190734863,4.288000106811523
AAPL,2023-09-12,177.95070042200115,178.58521118121962,173.32075212571604,174.78805541992188,90370200,174.78805541992188,14.229999542236328,4.263999938964844
AAPL,2023-09-13,174.99623588192003,175.77946927367296,172.48793449989455,172.71597290039062,84267900,172.71597290039062,13.479999542236328,4.249000072479248
AAPL,2023-09-14,172.50778112260195,174.58977763559852,172.09138484558866,174.2328643798828,60895800,174.2328643798828,12.819999694824219,4.288000106811523
AAPL,2023-09-15,174.96648860625493,174.9863213204115,172.329312484714,173.50909423828125,109205100,173.50909423828125,13.789999961853027,4.322000026702881
AAPL,2023-09-18,174.9664984209427,177.84163701778533,174.65915940995401,176.4437255859375,67257600,176.4437255859375,14.0,4.318999767303467
AAPL,2023-09-19,175.99759154247158,178.08949677364237,175.61093679016653,177.5343017578125,51826900,177.5343017578125,14.109999656677246,4.364999771118164
AAPL,2023-09-20,177.72265814247962,178.1588871164402,173.89576095445636,173.98500061035156,58436200,173.98500061035156,15.140000343322754,4.348999977111816
AAPL,2023-09-21,173.05304760725463,174.78803946069445,172.36896268457267,172.4383544921875,63047900,172.4383544921875,17.540000915527344,4.480000019073486
AAPL,2023-09-22,173.17203432298646,175.5613698772793,172.55735626241975,173.29100036621094,56725400,173.29100036621094,17.200000762939453,4.438000202178955
AAPL,2023-09-25,172.7060340664089,175.4522824052414,172.6564598476282,174.56991577148438,46172700,174.56991577148438,16.899999618530273,4.541999816894531
AAPL,2023-09-26,173.32073296072448,173.6974637546494,170.18782981503577,170.48526000976562,64588900,170.48526000976562,18.940000534057617,4.558000087738037
AAPL,2023-09-27,171.13960475321795,171.5560010147378,167.6002289663342,168.9683837890625,66921800,168.9683837890625,18.219999313354492,4.625999927520752
AAPL,2023-09-28,167.88772217595067,170.5546549284134,166.18247183150447,169.2261505126953,56294400,169.2261505126953,17.34000015258789,4.5970001220703125
AAPL,2023-09-29,170.54473485773315,171.5857329254824,168.8791349237489,169.74168395996094,51814200,169.74168395996094,17.520000457763672,4.572999954223633
AAPL,2023-10-02,169.75161672914737,172.8052044328195,169.46409530048962,172.25991821289062,52164500,172.25991821289062,17.610000610351562,4.683000087738037
AAPL,2023-10-03,170.78269477378157,172.14095595651972,169.3550569046923,170.92149353027344,49594600,170.92149353027344,19.780000686645508,4.802000045776367
AAPL,2023-10-04,169.62271803074952,172.71597100628938,169.50375199905025,172.17068481445312,53020300,172.17068481445312,18.579999923706055,4.735000133514404
AAPL,2023-10-05,172.29955283135268,173.9453201351637,171.19907169783187,173.4099578857422,48527900,173.4099578857422,18.489999771118164,4.7170000076293945
AAPL,2023-10-06,172.30947784007347,176.46354642551725,171.69478473153458,175.96783447265625,57224100,175.96783447265625,17.450000762939453,4.783999919891357
AAPL,2023-10-09,175.29367439346143,177.51446959158443,174.2923416030924,177.45498657226562,42390800,177.45498657226562,17.700000762939453,4.796999931335449
AAPL,2023-10-10,176.57261638357625,178.17871838563994,176.42389371024447,176.86012268066406,43698000,176.86012268066406,17.030000686645508,4.65500020980835
AAPL,2023-10-11,176.67174177957318,178.30760034526705,176.07689649671707,178.25802612304688,47551100,178.25802612304688,16.09000015258789,4.59499979019165
AAPL,2023-10-12,178.52572180730996,180.77624333047942,177.50454119898205,179.1602325439453,56743100,179.1602325439453,16.690000534057617,4.711999893188477
AAPL,2023-10-13,179.86414450043375,180.36976530628638,176.61227491408687,177.31619262695312,51427100,177.31619262695312,19.31999969482422,4.629000186920166
AAPL,2023-10-16,175.23421020142933,177.54423017672073,174.99626297065927,177.18731689453125,52517000,177.18731689453125,17.209999084472656,4.711999893188477
AAPL,2023-10-17,175.1350405719026,176.88986525789463,173.3009152798367,175.63075256347656,57549400,175.63075256347656,17.8799991607666,4.8470001220703125
AAPL,2023-10-18,174.07422069011992,176.05706860986896,173.60825021874456,174.3319854736328,54764400,174.3319854736328,19.219999313354492,4.9039998054504395
AAPL,2023-10-19,174.53028914557814,176.31485552292168,173.68758775067354,173.9552764892578,59302900,173.9552764892578,21.399999618530273,4.98799991607666
AAPL,2023-10-20,173.80653768363138,173.91559492791032,171.15943743932888,171.3973846435547,64189300,171.3973846435547,21.709999084472656,4.923999786376953
AAPL,2023-10-23,169.44428482707696,172.51769024747387,168.47267838425373,171.516357421875,55980100,171.516357421875,20.3700008392334,4.8379998207092285
AAPL,2023-10-24,171.5659057161436,172.18058368172586,169.97962145460033,171.9525604248047,43816600,171.9525604248047,18.969999313354492,4.840000152587891
AAPL,2023-10-25,170.40595412753765,171.57582713235345,169.1864917714858,169.6326446533203,57157000,169.6326446533203,20.190000534057617,4.953000068664551
AAPL,2023-10-26,168.9088912991807,169.91023915738614,164.24920182104776,165.458740234375,70625300,165.458740234375,20.68000030517578,4.84499979019165
AAPL,2023-10-27,165.4785656118454,167.5109876180873,165.3992498850538,166.77732849121094,58499100,166.77732849121094,21.270000457763672,4.84499979019165
AAPL,2023-10-30,167.57047708446643,169.70203248533966,167.42175441803172,168.82957458496094,51131000,168.82957458496094,19.75,4.875
AAPL,2023-10-31,167.89764555846892,169.43434051981868,166.4600687836398,169.3054656982422,44846000,169.3054656982422,18.139999389648438,4.875
AAPL,2023-11-01,169.5334819772275,172.73577684542204,168.6610241296242,172.47801208496094,56934900,172.47801208496094,16.8700008392334,4.789000034332275
AAPL,2023-11-02,174.0147276321476,176.25534020612366,173.95524461845602,176.04714965820312,77334800,176.04714965820312,15.65999984741211,4.669000148773193
AAPL,2023-11-03,172.74568988374673,175.30356512568912,171.86332329907071,175.135009765625,79763700,175.135009765625,14.90999984741211,4.558000087738037
AAPL,2023-11-06,174.86735256910734,177.8911833660216,174.69881232122145,177.69290161132812,63841300,177.69290161132812,14.890000343322754,4.6620001792907715
AAPL,2023-11-07,177.64333789269085,180.87538968418906,177.4351473327296,180.26071166992188,70530000,180.26071166992188,14.8100004196167,4.571000099182129
AAPL,2023-11-08,180.78617090399572,181.87672821790486,180.03267898856913,181.321533203125,49340300,181.321533203125,14.449999809265137,4.5229997634887695
AAPL,2023-11-09,181.39094357988108,182.54098393459674,180.2507968912838,180.8456573486328,53763500,180.8456573486328,15.289999961853027,4.630000114440918
AAPL,2023-11-10,182.63254933718324,185.21365353801235,182.1957456895483,185.0448760986328,66133400,185.0448760986328,14.170000076293945,4.627999782562256
AAPL,2023-11-13,184.46910132249658,184.67756614585693,182.8708053693486,183.45651245117188,43627500,183.45651245117188,14.760000228881836,4.631999969482422
AAPL,2023-11-14,186.33543591459554,186.74245888927783,184.94561983989882,186.07733154296875,60108400,186.07733154296875,14.15999984741211,4.440999984741211
AAPL,2023-11-15,186.4843631662735,188.12236184083608,186.414864785386,186.6431884765625,53790500,186.6431884765625,14.180000305175781,4.534999847412109
AAPL,2023-11-16,188.191859451107,189.57175373642215,187.2785343944212,188.33084106445312,54412900,188.33084106445312,14.319999694824219,4.445000171661377
AAPL,2023-11-17,188.86690055056806,188.99596031021713,187.19912126214516,188.31097412109375,50922700,188.31097412109375,13.800000190734863,4.440999984741211
AAPL,2023-11-20,188.50951003765908,190.51482899547432,188.49958819031184,190.05816650390625,46505100,190.05816650390625,13.40999984741211,4.421999931335449
AAPL,2023-11-21,190.0184652287441,190.12766614172318,188.36060783923182,189.25405883789062,38134500,189.25405883789062,13.350000381469727,4.418000221252441
AAPL,2023-11-22,190.09788874466753,191.52740733771327,189.4426832554431,189.919189453125,39617700,189.919189453125,12.850000381469727,4.415999889373779
AAPL,2023-11-24,189.48239453680722,189.51217522879531,187.87417657801197,188.5889434814453,24048300,188.5889434814453,12.460000038146973,4.4720001220703125
AAPL,2023-11-27,188.5393075690696,189.28385517880056,187.52671857843467,188.41024780273438,40552600,188.41024780273438,12.6899995803833,4.388999938964844
AAPL,2023-11-28,188.40030507150686,189.6908571482296,188.0230628104096,189.0157928466797,38415400,189.0157928466797,12.6899995803833,4.335999965667725
AAPL,2023-11-29,189.5121772909601,190.69352857887446,187.5962153955331,187.99330139160156,43014200,187.99330139160156,12.979999542236328,4.270999908447266
AAPL,2023-11-30,188.45989087281944,188.93641225844013,186.82189215984647,188.569091796875,48794400,188.569091796875,12.920000076293945,4.3520002365112305
AAPL,2023-12-01,188.94632812953898,190.16738195236098,187.85431892352926,189.84971618652344,45679300,189.84971618652344,12.630000114440918,4.22599983215332
AAPL,2023-12-04,188.5988763355123,188.6683747194466,186.08727017888344,188.05287170410156,43389500,188.05287170410156,13.079999923706055,4.288000106811523
AAPL,2023-12-05,188.82719982806023,192.9867262414063,188.79740398889692,192.01385498046875,66628400,192.01385498046875,12.850000381469727,4.171000003814697
AAPL,2023-12-06,193.03637997744386,193.34412390879868,190.71339499767492,190.921875,41089700,190.921875,12.970000267028809,4.120999813079834
AAPL,2023-12-07,192.22233461466143,193.5823700079149,192.18261692775607,192.85768127441406,47477700,192.85768127441406,13.0600004196167,4.129000186920166
AAPL,2023-12-08,192.78821431027762,194.56520996629507,192.26206848199266,194.28724670410156,53377300,194.28724670410156,12.350000381469727,4.244999885559082
AAPL,2023-12-11,191.70612101402028,192.08336332058192,190.02840462687192,191.77560424804688,60943700,191.77560424804688,12.630000114440918,4.238999843597412
AAPL,2023-12-12,191.67632450221151,193.30440121762786,190.32621099568146,193.2944793701172,52696900,193.2944793701172,12.069999694824219,4.205999851226807
AAPL,2023-12-13,193.67171305530522,196.56056130389416,193.43346752411227,196.52085876464844,70404200,196.52085876464844,12.1899995803833,4.0329999923706055
AAPL,2023-12-14,196.58041195784497,198.16877097511053,194.733933428728,196.6697540283203,66831600,196.6697540283203,12.479999542236328,3.930000066757202
AAPL,2023-12-15,196.09396456637802,196.95763485816647,195.56781885438525,196.13368225097656,128256700,196.13368225097656,12.279999732971191,3.927999973297119
AAPL,2023-12-18,194.66445486912104,195.20053764226134,192.97681661429394,194.46591186523438,55751900,194.46591186523438,12.5600004196167,3.9539999961853027
AAPL,2023-12-19,194.73392679143802,195.5181768519779,194.46588544128923,195.5082550048828,40714100,195.5082550048828,12.529999732971191,3.921999931335449
AAPL,2023-12-20,195.46856356116558,196.24289187855894,193.4136199951172,193.4136199951172,52242800,193.4136199951172,13.670000076293945,3.877000093460083
AAPL,2023-12-21,194.674384326953,195.64725561182692,192.09327993279487,193.2646942138672,46482500,193.2646942138672,13.649999618530273,3.8940000534057617
AAPL,2023-12-22,193.76106624785666,193.9894050921648,191.56714106698067,192.19256591796875,37122800,192.19256591796875,13.029999732971191,3.9010000228881836
AAPL,2023-12-26,192.20247183256527,192.48043504376977,191.42814358023,191.64654541015625,28919300,191.64654541015625,12.989999771118164,3.885999917984009
AAPL,2023-12-27,191.09061350986994,192.09326541098244,189.7007823458299,191.7458038330078,48087700,191.7458038330078,12.430000305175781,3.7890000343322754
AAPL,2023-12-28,192.72861011674675,193.24483398097485,191.7656607623355,192.1726837158203,34049900,192.1726837158203,12.470000267028809,3.8499999046325684
AAPL,2023-12-29,192.49037607711168,192.98674116771573,190.33615340163328,191.13034057617188,42628800,191.13034057617188,12.449999809265137,3.865999937057495
AAPL,2024-01-02,185.78945295661444,187.07008341179338,182.55315792151214,184.29043579101562,82488700,184.29043579101562,13.199999809265137,3.946000099182129
AAPL,2024-01-03,182.88074176951616,184.52867738484042,182.0964765011294,182.9105224609375,58414500,182.9105224609375,14.039999961853027,3.9070000648498535
AAPL,2024-01-04,180.82576992798064,181.7589385851153,179.56501368920854,180.5875244140625,71983600,180.5875244140625,14.130000114440918,3.990999937057495
AAPL,2024-01-05,180.66697820637782,181.43136956938284,178.86020193485106,179.86285400390625,62303300,179.86285400390625,13.350000381469727,4.041999816894531
AAPL,2024-01-08,180.76623878240164,184.2507314848132,180.18053159891653,184.2110137939453,59144500,184.2110137939453,13.079999923706055,4.001999855041504
AAPL,2024-01-09,182.58293533514995,183.80398923151574,181.40158398145778,183.7940673828125,42841800,183.7940673828125,12.760000228881836,4.019000053405762
AAPL,2024-01-10,183.00980597306068,185.0448906262594,182.58292413922769,184.83642578125,46792900,184.83642578125,12.6899995803833,4.03000020980835
AAPL,2024-01-11,185.1838742981323,185.69017636593313,182.28510409693843,184.24078369140625,49128400,184.24078369140625,12.4399995803833,3.9769999980926514
AAPL,2024-01-12,184.70737150933715,185.38243589635255,183.84370111575322,184.56838989257812,40444700,184.56838989257812,12.699999809265137,3.950000047683716
AAPL,2024-01-16,180.83571426310817,182.92043833380222,179.61464536328148,182.29502868652344,65603000,182.29502868652344,13.84000015258789,4.065999984741211
AAPL,2024-01-17,179.95219077216925,181.6001112377356,178.98924135636386,181.3519287109375,47317400,181.3519287109375,14.789999961853027,4.105999946594238
AAPL,2024-01-18,184.73712427915873,187.76495384502815,184.47901992929332,187.2586669921875,78005800,187.2586669921875,14.130000114440918,4.144000053405762
AAPL,2024-01-19,187.9535897974558,190.55453778649462,187.4473029046773,190.16737365722656,68741000,190.16737365722656,13.300000190734863,4.145999908447266
AAPL,2024-01-22,190.9020161446229,193.90998737033232,190.86229845472488,192.48045349121094,60133900,192.48045349121094,13.1899995803833,4.093999862670898
AAPL,2024-01-23,193.60225255736796,194.32694137960473,192.42090116695806,193.76107788085938,42355600,193.76107788085938,12.550000190734863,4.142000198364258
AAPL,2024-01-24,193.99930838143553,194.9523359132993,192.92715808853583,193.08599853515625,53631300,193.08599853515625,13.140000343322754,4.177999973297119
AAPL,2024-01-25,193.80077725921535,194.84314692565724,191.70611607825748,192.75840759277344,54822100,192.75840759277344,13.449999809265137,4.131999969482422
AAPL,2024-01-26,192.85769025735726,193.34411833566054,190.54462719280716,191.02113342285156,44594000,191.02113342285156,13.260000228881836,4.159999847412109
AAPL,2024-01-29,190.614099077556,190.80272021826386,188.20177223046258,190.3361358642578,47145600,190.3361358642578,13.600000381469727,4.091000080108643
AAPL,2024-01-30,189.5518847070131,190.4056331853674,186.10711010289756,186.67295837402344,55859400,186.67295837402344,13.3100004196167,4.059000015258789
AAPL,2024-01-31,185.68022448739953,185.73980101543498,183.00979333970113,183.05941772460938,55467800,183.05941772460938,14.350000381469727,3.9670000076293945
AAPL,2024-02-01,182.6524106894615,185.5908832083414,182.48364839562151,185.5015411376953,64885400,185.5015411376953,13.880000114440918,3.86299991607666
AAPL,2024-02-02,178.55244241438749,185.96813772334343,177.9468764270477,184.4989013671875,102518000,184.4989013671875,13.850000381469727,4.0329999923706055
AAPL,2024-02-05,186.78216664518396,187.87417583998953,184.48896248395178,186.31558227539062,69668800,186.31558227539062,13.670000076293945,4.164000034332275
AAPL,2024-02-06,185.50154897397763,187.9337347140823,185.4122068995574,187.92381286621094,43490800,187.92381286621094,13.0600004196167,4.090000152587891
AAPL,2024-02-07,189.2540584961332,189.66108145721643,187.23881768122482,188.0330047607422,53439000,188.0330047607422,12.829999923706055,4.110000133514404
AAPL,2024-02-08,188.0131563419714,188.16205980044833,185.98799356738817,186.95094299316406,40962000,186.95094299316406,12.789999961853027,4.170000076293945
AAPL,2024-02-09,187.5174970927484,188.8494643803939,186.8714052160575,187.71630859375,45155200,187.71630859375,12.930000305175781,4.186999797821045
AAPL,2024-02-12,187.28888476363343,187.537383976275,185.66866504371018,186.02650451660156,41781900,186.02650451660156,13.930000305175781,4.171999931335449
AAPL,2024-02-13,184.6547973151463,185.09215835173688,182.4083547485107,183.92916870117188,56529500,183.92916870117188,15.850000381469727,4.315999984741211
AAPL,2024-02-14,184.20751487981576,184.41624573755993,181.34479892181088,183.04452514648438,54630500,183.04452514648438,14.380000114440918,4.267000198364258
AAPL,2024-02-15,182.4481499819002,183.38250957635185,180.2613596441227,182.75628662109375,65434500,182.75628662109375,14.010000228881836,4.239999771118164
AAPL,2024-02-16,182.31892871214586,183.7403523152613,180.57943395458744,181.21559143066406,49701400,181.21559143066406,14.239999771118164,4.295000076293945
AAPL,2024-02-20,180.69867728023533,181.33483464555084,178.91942962585208,180.47006225585938,53665600,180.47006225585938,15.420000076293945,4.275000095367432
AAPL,2024-02-21,180.8478012209779,181.79209525720324,179.57548638259638,181.22552490234375,41529700,181.22552490234375,15.34000015258789,4.324999809265137
AAPL,2024-02-22,182.37854224114136,183.84966853541172,181.36467634977905,183.26319885253906,52292200,183.26319885253906,14.539999961853027,4.327000141143799
AAPL,2024-02-23,183.89935895257477,183.92917764586625,181.13604881484736,181.42431640625,45119700,181.42431640625,13.75,4.260000228881836
AAPL,2024-02-26,181.14598235368476,181.66284976948523,179.56551591408572,180.0724639892578,40867400,180.0724639892578,13.739999771118164,4.298999786376953
AAPL,2024-02-27,180.0128468267154,182.8159102315647,178.482083088638,181.53366088867188,54318900,181.53366088867188,13.430000305175781,4.315000057220459
AAPL,2024-02-28,181.4143703487687,182.02070906977036,179.0486680197237,180.33091735839844,48953900,180.33091735839844,13.84000015258789,4.27400016784668
AAPL,2024-02-29,180.18184546980606,181.47404463933898,178.4522851813059,179.6649627685547,136682600,179.6649627685547,13.399999618530273,4.251999855041504
AAPL,2024-03-01,178.47214167082092,179.44625436004063,176.31517027538303,178.58148193359375,73488000,178.58148193359375,13.109999656677246,4.179999828338623
AAPL,2024-03-04,175.09254322615726,175.838040881393,172.74670999766127,174.04885864257812,81510100,174.04885864257812,13.489999771118164,4.218999862670898
AAPL,2024-03-05,169.73489700267342,171.00721175997333,168.60174119797853,169.09873962402344,95132400,169.09873962402344,14.460000038146973,4.13700008392334
AAPL,2024-03-06,170.03310800783655,170.2120353375331,167.6673905223103,168.10475158691406,68587700,168.10475158691406,14.5,4.104000091552734
AAPL,2024-03-07,168.13456709874717,169.70508399774383,167.47854068144582,167.9854736328125,71765100,167.9854736328125,14.4399995803833,4.0920000076293945
AAPL,2024-03-08,167.98548292374957,172.65726551008456,167.9258455340773,169.70509338378906,76114600,169.70509338378906,14.739999771118164,4.089000225067139
AAPL,2024-03-11,171.9017982082401,173.3331559369753,171.01714171856162,171.7129364013672,60139500,171.7129364013672,15.220000267028809,4.104000091552734
AAPL,2024-03-12,172.1105571632911,172.98527928876703,169.9834044040384,172.19007873535156,59825400,172.19007873535156,13.84000015258789,4.15500020980835
AAPL,2024-03-13,171.7328613388464,172.15033824760602,169.73491771533728,170.1027069091797,52488700,170.1027069091797,13.75,4.191999912261963
AAPL,2024-03-14,171.87198497095238,173.26357438070215,171.01714714290978,171.96144104003906,72913500,171.96144104003906,14.399999618530273,4.297999858856201
AAPL,2024-03-15,170.14244776104985,171.583740234375,169.26772563447943,171.583740234375,121664700,171.583740234375,14.40999984741211,4.303999900817871
AAPL,2024-03-18,174.51603957790343,176.64319229534289,172.4783429395777,172.67713928222656,75604200,172.67713928222656,14.329999923706055,4.340000152587891
AAPL,2024-03-19,173.29340452493878,175.54978158656556,171.99127109820583,175.02296447753906,55215200,175.02296447753906,13.819999694824219,4.296999931335449
AAPL,2024-03-20,174.66512448913912,177.597412109375,174.0389016316341,177.597412109375,53423100,177.597412109375,13.039999961853027,4.2729997634887695
AAPL,2024-03-21,175.98715795881162,176.42451903095682,169.81443040365232,170.34124755859375,106181300,170.34124755859375,12.920000076293945,4.270999908447266
AAPL,2024-03-22,170.7289059277682,172.0111704512642,169.0391141931604,171.24578857421875,71106600,171.24578857421875,13.0600004196167,4.2179999351501465
AAPL,2024-03-25,169.54605342761408,170.90782428626645,168.43276661931924,169.82437133789062,54288300,169.82437133789062,13.1899995803833,4.252999782562256
AAPL,2024-03-26,168.97946029150032,170.39093396328443,168.56198344496033,168.6912078857422,57388400,168.6912078857422,13.239999771118164,4.234000205993652
AAPL,2024-03-27,169.3870074763491,172.55785986634996,169.08880538680637,172.26959228515625,60273300,172.26959228515625,12.779999732971191,4.196000099182129
