Ticker,Date,Open,High,Low,Close,Volume,Adj Close,Daily Return
AAPL,2023-10-13,179.86414450043375,180.3697653062864,176.61227491408687,177.31619262695312,51427100,177.31619262695312,-0.010292685440335458
AAPL,2023-10-16,175.2341951108354,177.5442148871955,174.99624790055657,177.1873016357422,52517000,177.1873016357422,-0.0007268991585112072
AAPL,2023-10-17,175.13505578762425,176.8898806260753,173.30093033620963,175.63076782226562,57549400,175.63076782226562,-0.008784680386839772
AAPL,2023-10-18,174.07420545389226,176.0570532000882,173.608235023302,174.33197021484375,54764400,174.33197021484375,-0.0073950460020548725
AAPL,2023-10-19,174.53027383635083,176.31484005715805,173.68757251536525,173.95526123046875,59302900,173.95526123046875,-0.0021608714908157856
AAPL,2023-10-20,173.80653768363138,173.91559492791032,171.15943743932888,171.3973846435547,64244000,171.3973846435547,-0.014704220894619535
AAPL,2023-10-23,169.44428482707696,172.5176902474739,168.47267838425373,171.516357421875,55980100,171.516357421875,0.0006941341524417943
AAPL,2023-10-24,171.5659057161436,172.18058368172586,169.97962145460033,171.9525604248047,43816600,171.9525604248047,0.002543215174846347
AAPL,2023-10-25,170.4059694558874,171.57584256593557,169.18650699014253,169.63265991210938,57157000,169.63265991210938,-0.013491514793173454
AAPL,2023-10-26,168.90890687614657,169.91025482669738,164.24921696829185,165.45875549316406,70625300,165.45875549316406,-0.024605547193022326
AAPL,2023-10-27,165.47858075180807,167.5110029440003,165.39926501775972,166.77734375,58499100,166.77734375,0.007969286683595422
AAPL,2023-10-30,167.57047708446643,169.70203248533966,167.42175441803172,168.82957458496094,51131000,168.82957458496094,0.012305213578873486
AAPL,2023-10-31,167.89766069037708,169.43435579022267,166.4600837859852,169.30548095703125,44846000,169.30548095703125,0.0028188566679756555
AAPL,2023-11-01,169.5334969755198,172.73579212701503,168.66103905073186,172.47802734375,56934900,172.47802734375,0.018738592328997994
AAPL,2023-11-02,174.01475779740764,176.2553707597914,173.95527477340474,176.04718017578125,77334800,176.04718017578125,0.020693376930372098
AAPL,2023-11-03,172.74571998498175,175.30359567263832,171.8633532465518,175.13504028320312,79829200,175.13504028320312,-0.005181224099513382
AAPL,2023-11-06,174.86735256910734,177.8911833660216,174.69881232122145,177.69290161132812,63841300,177.69290161132812,0.014605080308251361
AAPL,2023-11-07,177.64333789269085,180.87538968418903,177.4351473327296,180.26071166992188,70530000,180.26071166992188,0.014450830817149818
AAPL,2023-11-08,180.78617090399567,181.87672821790488,180.03267898856913,181.321533203125,49340300,181.321533203125,0.0058849292415177334
AAPL,2023-11-09,181.39094357988108,182.54098393459677,180.2507968912838,180.8456573486328,53763500,180.8456573486328,-0.002624486160499706
AAPL,2023-11-10,182.632564397052,185.2136688107188,182.19576071339824,185.04489135742188,66133400,185.04489135742188,0.02321998808461201
AAPL,2023-11-13,184.46910132249656,184.67756614585693,182.8708053693486,183.45651245117188,43627500,183.45651245117188,-0.008583749027591292
AAPL,2023-11-14,186.33545119454976,186.7424742026089,184.9456350058848,186.0773468017578,60108400,186.0773468017578,0.014285861622293172
AAPL,2023-11-15,186.4843631662735,188.12236184083608,186.414864785386,186.6431884765625,53790500,186.6431884765625,0.003040895006996891
AAPL,2023-11-16,188.191859451107,189.57175373642212,187.2785343944212,188.33084106445312,54412900,188.33084106445312,0.009042133290080079
AAPL,2023-11-17,188.8669158544037,188.99597562451044,187.1991364308411,188.3109893798828,50922700,188.3109893798828,-0.00010540856961138712
AAPL,2023-11-20,188.50952517211448,190.51484429092645,188.4996033239707,190.0581817626953,46505100,190.0581817626953,0.009278228469650651
AAPL,2023-11-21,190.01848054916417,190.1276814709477,188.36062302598555,189.2540740966797,38134500,189.2540740966797,-0.004230850040539802
AAPL,2023-11-22,190.09787347152115,191.52739194971423,189.44266803493824,189.91917419433597,39617700,189.91917419433597,0.0035143238042871783
AAPL,2023-11-24,189.4823945368072,189.5121752287953,187.874176578012,188.5889434814453,24048300,188.5889434814453,-0.007004193855273844
AAPL,2023-11-27,188.5393075690696,189.28385517880056,187.52671857843467,188.4102478027344,40552600,188.4102478027344,-0.0009475405896660627
AAPL,2023-11-28,188.4003202806091,189.690872461515,188.023077989058,189.01580810546875,38415400,189.01580810546875,0.0032140518352714587
AAPL,2023-11-29,189.51216190888897,190.693513100917,187.5962001689742,187.9932861328125,43014200,187.9932861328125,-0.005409716694625311
AAPL,2023-11-30,188.4598756228668,188.93639696992796,186.82187704243876,188.56907653808597,48794400,188.56907653808597,0.003062824301431011
AAPL,2023-12-01,188.94632812953895,190.16738195236096,187.8543189235293,189.84971618652344,45704800,189.84971618652344,0.006791355570852753
AAPL,2023-12-04,188.5988763355123,188.6683747194466,186.08727017888344,188.0528717041016,43389500,188.0528717041016,-0.009464562383946329
AAPL,2023-12-05,188.8271848225055,192.986710905306,188.79738898570997,192.0138397216797,66628400,192.0138397216797,0.021063055201893555
AAPL,2023-12-06,193.03634912187636,193.34409300404036,190.7133645134209,190.92184448242188,41089700,190.92184448242188,-0.005687065270090108
AAPL,2023-12-07,192.22231940614063,193.58235469178888,192.1826017223777,192.857666015625,47477700,192.857666015625,0.010139340202013125
AAPL,2023-12-08,192.78816888710017,194.56516412443645,192.26202318278132,194.2872009277344,53406400,194.2872009277344,0.007412383140598555
AAPL,2023-12-11,191.70612101402028,192.08336332058192,190.02840462687192,191.77560424804688,60943700,191.77560424804688,-0.012927236934262676
AAPL,2023-12-12,191.6763396332624,193.3044164772001,190.32622602015357,193.29449462890625,52696900,193.29449462890625,0.007920143893249465
AAPL,2023-12-13,193.67169801773704,196.5605460420224,193.43345250504257,196.52084350585935,70404200,196.52084350585935,0.01669136455824649
AAPL,2023-12-14,196.58042720970235,198.16878635020208,194.7339485373248,196.66976928710935,66831600,196.66976928710935,0.0007578116325639428
AAPL,2023-12-15,196.0939798220772,196.95765018105732,195.56783406915136,196.1336975097656,128538400,196.1336975097656,-0.002725745696895432
AAPL,2023-12-18,194.66442432038556,195.20050700939825,192.97678633039985,194.46588134765625,55751900,194.46588134765625,-0.008503465662886955
AAPL,2023-12-19,194.73394198979324,195.5181921115413,194.46590061872467,195.50827026367188,40714100,195.50827026367188,0.005360266329454966
AAPL,2023-12-20,195.4685635611656,196.2428918785589,193.4136199951172,193.4136199951172,52242800,193.4136199951172,-0.010713870393972313
AAPL,2023-12-21,194.6743535867769,195.647224718029,192.0932496001896,193.26466369628903,46482500,193.26466369628903,-0.0007701437925204946
AAPL,2023-12-22,193.7610508645393,193.98938969071887,191.5671258578461,192.1925506591797,37149600,192.1925506591797,-0.005547382623417141
AAPL,2023-12-26,192.2024718325653,192.48043504376977,191.42814358023,191.64654541015625,28919300,191.64654541015625,-0.0028409282625718735
AAPL,2023-12-27,191.09064392317032,192.0932959838613,189.7008125379297,191.74583435058597,48087700,191.74583435058597,0.0005180836430795921
AAPL,2023-12-28,192.72862541967717,193.24484932489415,191.76567598880632,192.17269897460935,34049900,192.17269897460935,0.00222620024820408
AAPL,2023-12-29,192.4903453423781,192.98671035372809,190.33612301086217,191.13031005859372,42672100,191.13031005859372,-0.005424229984683504
AAPL,2024-01-02,185.78943757371047,187.0700679228564,182.55314280656532,184.29042053222656,82488700,184.29042053222656,-0.03578652451445452
AAPL,2024-01-03,182.88074176951616,184.5286773848404,182.0964765011294,182.9105224609375,58414500,182.9105224609375,-0.007487627774161787
AAPL,2024-01-04,180.82578520690032,181.7589539428833,179.5650288616003,180.5875396728516,71983600,180.5875396728516,-0.01270010471148264
AAPL,2024-01-05,180.66697820637785,181.43136956938284,178.86020193485106,179.86285400390625,62379700,179.86285400390625,-0.004012932842754058
AAPL,2024-01-08,180.76620883550703,184.2507009606552,180.18050174905397,184.2109832763672,59144500,184.2109832763672,0.024174692971159706
AAPL,2024-01-09,182.58292017691045,183.80397397190293,181.40156892129536,183.79405212402344,42841800,183.79405212402344,-0.0022633349267684455
AAPL,2024-01-10,183.00980597306068,185.0448906262594,182.58292413922769,184.83642578125,46792900,184.83642578125,0.005671422144407412
AAPL,2024-01-11,185.1838742981323,185.69017636593316,182.28510409693845,184.24078369140625,49128400,184.24078369140625,-0.003222536290269362
AAPL,2024-01-12,184.7073562390581,185.382420570264,183.84368591687615,184.56837463378903,40477800,184.56837463378903,0.0017780587762341593
AAPL,2024-01-16,180.83571426310817,182.92043833380225,179.61464536328148,182.29502868652344,65603000,182.29502868652344,-0.0123170936070508
AAPL,2024-01-17,179.95219077216925,181.6001112377356,178.98924135636386,181.3519287109375,47317400,181.3519287109375,-0.00517348159399178
AAPL,2024-01-18,184.73712427915876,187.76495384502812,184.4790199292933,187.2586669921875,78005800,187.2586669921875,0.03257058429560433
AAPL,2024-01-19,187.9535897974558,190.55453778649465,187.4473029046773,190.16737365722656,68903000,190.16737365722656,0.0155330950057464
AAPL,2024-01-22,190.9020010109637,193.90997199821769,190.86228332421425,192.48043823242188,60133900,192.48043823242188,0.0121633092507476
AAPL,2024-01-23,193.60223731108647,194.3269260762536,192.42088601370864,193.7610626220703,42355600,193.7610626220703,0.006653270334422645
AAPL,2024-01-24,193.99930838143555,194.9523359132993,192.92715808853583,193.08599853515625,53631300,193.08599853515625,-0.003484002811394382
AAPL,2024-01-25,193.80076191791213,194.84313150183985,191.706100902768,192.7583923339844,54822100,192.7583923339844,-0.0016966854337301385
AAPL,2024-01-26,192.8576902573573,193.3441183356605,190.5446271928072,191.0211334228516,44594000,191.0211334228516,-0.009012623990569124
AAPL,2024-01-29,190.614099077556,190.80272021826383,188.20177223046255,190.3361358642578,47145600,190.3361358642578,-0.0035859778775233497
AAPL,2024-01-30,189.55191569524249,190.40566431316887,186.10714052797,186.6729888916016,55859400,186.6729888916016,-0.01924567269385291
AAPL,2024-01-31,185.68025544188865,185.73983197985604,183.00982384900644,183.0594482421875,55467800,183.0594482421875,-0.01935759785531921
AAPL,2024-02-01,182.6524106894615,185.5908832083414,182.48364839562151,185.5015411376953,64885400,185.5015411376953,0.013340436229638986
AAPL,2024-02-02,178.55242764739413,185.96812234304272,177.94686171013706,184.49888610839844,102551700,184.49888610839844,-0.00540510350020551
AAPL,2024-02-05,186.782166645184,187.87417583998956,184.48896248395175,186.31558227539065,69668800,186.31558227539065,0.009846651138722073
AAPL,2024-02-06,185.50154897397763,187.9337347140823,185.4122068995574,187.9238128662109,43490800,187.9238128662109,0.008631755708135902
AAPL,2024-02-07,189.2540584961332,189.66108145721643,187.2388176812248,188.0330047607422,53439000,188.0330047607422,0.0005810434178930013
AAPL,2024-02-08,188.0131716874575,188.1620751580878,185.98800874758209,186.95095825195312,40962000,186.95095825195312,-0.005754556282105305
AAPL,2024-02-09,187.5174970927484,188.8494643803939,186.8714052160575,187.71630859375,45155200,187.71630859375,0.004093856212095126
AAPL,2024-02-12,187.28888476363343,187.537383976275,185.66866504371015,186.0265045166016,41781900,186.0265045166016,-0.009001903403105138
AAPL,2024-02-13,184.6548126341336,185.09217370700773,182.4083698811328,183.9291839599609,56529500,183.9291839599609,-0.011274310411253818
AAPL,2024-02-14,184.20751487981576,184.41624573755996,181.34479892181088,183.0445251464844,54630500,183.0445251464844,-0.004809779472892628
AAPL,2024-02-15,182.4481499819002,183.38250957635185,180.2613596441227,182.75628662109372,65434500,182.75628662109372,-0.0015746907762470563
AAPL,2024-02-16,182.31888265706772,183.7403059011213,180.57938833891825,181.21554565429688,49752500,181.21554565429688,-0.00843057711054962
AAPL,2024-02-20,180.6986620021168,181.33481931364503,178.91941449816937,180.4700469970703,53665600,180.4700469970703,-0.0041138780590531665
AAPL,2024-02-21,180.8478012209779,181.79209525720324,179.57548638259638,181.22552490234372,41371400,181.22552490234372,0.004186167831416787
AAPL,2024-02-22,182.37854224114136,183.84966853541167,181.36467634977905,183.26319885253903,52292200,183.26319885253903,0.011243857350079933
AAPL,2024-02-23,183.89934348562096,183.9291621764045,181.1360335803032,181.4243011474609,45119700,181.4243011474609,-0.010034189715076303
AAPL,2024-02-26,181.1459977034405,181.66286516303876,179.56553112991756,180.07247924804688,40867400,180.07247924804688,-0.007451162225038832
AAPL,2024-02-27,180.01283169575817,182.81589486499632,178.48206808634893,181.5336456298828,54318900,181.5336456298828,0.00811432367643028
AAPL,2024-02-28,181.4143703487687,182.0207090697704,179.0486680197237,180.33091735839844,48953900,180.33091735839844,-0.006625373865605799
AAPL,2024-02-29,180.1818301671186,181.4740292269061,178.45227002550848,179.66494750976562,136682600,179.66494750976562,-0.003693043092046322
AAPL,2024-03-01,178.47214167082092,179.44625436004063,176.31517027538305,178.58148193359375,73563100,178.58148193359375,-0.006030478349779322
AAPL,2024-03-04,175.0925585764457,175.8380562970389,172.74672514229152,174.0488739013672,81510100,174.0488739013672,-0.025381176050000676
AAPL,2024-03-05,169.73491231886675,171.00722719097524,168.60175641192043,169.0987548828125,95132400,169.0987548828125,-0.028440971249029223
AAPL,2024-03-06,170.03309257401145,170.21201988746688,167.6673753032203,168.104736328125,68587700,168.104736328125,-0.005878331602006015
AAPL,2024-03-07,168.13456709874717,169.70508399774383,167.47854068144582,167.9854736328125,71765100,167.9854736328125,-0.0007094547001919027
AAPL,2024-03-08,167.98548292374957,172.65726551008456,167.9258455340773,169.70509338378906,76267000,169.70509338378906,0.010236716983846872
AAPL,2024-03-11,171.9018287593836,173.33318674250597,171.01717211248007,171.7129669189453,60139500,171.7129669189453,0.011831545507095864
AAPL,2024-03-12,172.11054191154895,172.98526395951052,169.98338934079592,172.1900634765625,59825400,172.1900634765625,0.002778453870885489
AAPL,2024-03-13,171.7328305288075,172.15030736266894,169.73488726374302,170.10267639160156,52488700,170.10267639160156,-0.012122575732978147
AAPL,2024-03-14,171.87200022180366,173.26358975503445,171.0171623179081,171.96145629882812,72913500,171.96145629882812,0.010927399536897253
AAPL,2024-03-15,170.14243263043366,171.58372497558594,169.2677105816515,171.58372497558594,121752700,171.58372497558594,-0.002196604584377204
AAPL,2024-03-18,174.51603957790343,176.64319229534289,172.4783429395777,172.67713928222656,75604200,172.67713928222656,0.006372482627919451
AAPL,2024-03-19,173.29340452493878,175.54978158656556,171.99127109820583,175.02296447753906,55215200,175.02296447753906,0.01358503624199181
AAPL,2024-03-20,174.66512448913912,177.597412109375,174.0389016316341,177.597412109375,53423100,177.597412109375,0.014709199101506032
AAPL,2024-03-21,175.98714219427453,176.42450322724187,169.81441519205438,170.3412322998047,106181300,170.3412322998047,-0.04085746364987308
AAPL,2024-03-22,170.7289059277682,172.0111704512642,169.0391141931604,171.24578857421875,71160100,171.24578857421875,0.005310260247630705
AAPL,2024-03-25,169.54605342761408,170.90782428626645,168.43276661931924,169.82437133789062,54288300,169.82437133789062,-0.008300450762396827
AAPL,2024-03-26,168.97947557636294,170.39094937582044,168.5619986920605,168.69122314453125,57388400,168.69122314453125,-0.006672471003027036
AAPL,2024-03-27,169.3870074763491,172.55785986634996,169.08880538680637,172.26959228515625,60273300,172.26959228515625,0.02121253894495223
AAPL,2024-03-28,170.7189448975998,171.19605909940955,169.4863834451387,170.4505615234375,65672700,170.4505615234375,-0.01055920976876601
AAPL,2024-04-01,170.16231728997553,170.22195467216173,168.46257606173032,169.00927734375,46240500,169.00927734375,-0.00845573148487
AAPL,2024-04-02,168.0649959882119,168.3234297194346,167.22009256480143,167.82643127441406,49329500,167.82643127441406,-0.006998704970083591
AAPL,2024-04-03,167.7767233727702,169.6553768320082,167.56799252573734,168.63156127929688,47691700,168.63156127929688,0.0047973969223378266
AAPL,2024-04-04,169.2677258236611,170.88794562795422,167.8065643310547,167.8065643310547,53704400,167.8065643310547,-0.004892304512770229
AAPL,2024-04-05,168.5719309687928,169.36713152382467,167.9357735582051,168.56199645996094,42104800,168.56199645996094,0.004501803203692978
AAPL,2024-04-08,168.0153170956592,168.18429477102626,167.23006611398964,167.4387969970703,37425500,167.4387969970703,-0.00666342050093971
AAPL,2024-04-09,167.6872804964856,169.05900112515698,167.33939066831408,168.65145874023438,42373800,168.65145874023438,0.007242417915755084
AAPL,2024-04-10,167.78667770328389,168.0749301271986,166.1068205360595,166.77279663085938,49709300,166.77279663085938,-0.011139317284344474
AAPL,2024-04-11,167.3294357885208,174.4067040844594,167.1505236254001,173.9892120361328,91070300,173.9892120361328,0.04327093837280005
AAPL,2024-04-12,173.21389665591337,177.28929006742356,173.16420894399843,175.4901580810547,101670900,175.4901580810547,0.00862666154617786
AAPL,2024-04-15,174.30729011068368,175.56967037066977,171.46445848220424,171.6533203125,73531800,171.6533203125,-0.021863549560326545
AAPL,2024-04-16,170.71895735574867,172.71688554496447,167.2598525976239,168.36318969726562,73711200,168.36318969726562,-0.019167299585260533
AAPL,2024-04-17,168.5917904626445,169.6255404157564,166.991455078125,166.991455078125,50901200,166.991455078125,-0.008147473456680987
AAPL,2024-04-18,167.02129381245496,167.62763251332663,165.55018268321453,166.0372314453125,43122900,166.0372314453125,-0.0057142063488582195
AAPL,2024-04-19,165.21223390744998,165.40108058085156,163.09501562510533,164.00949096679688,68149400,164.00949096679688,-0.01221256498235157
AAPL,2024-04-22,164.52638076461832,166.2559257648484,163.78088304598398,164.84445190429688,48116400,164.84445190429688,0.005090930607601463
AAPL,2024-04-23,164.35737315952596,166.04716464714997,163.9299466584378,165.89805603027344,49537800,165.89805603027344,0.006391504923612734
AAPL,2024-04-24,165.54024770277562,168.28368903028098,165.2122420517991,168.00537109375,48251800,168.00537109375,0.012702469901708868
AAPL,2024-04-25,168.51227772975648,169.58579610298705,167.14055728054169,168.8701171875,50558300,168.8701171875,0.005147133619123778
AAPL,2024-04-26,168.86018085141623,170.31140768247312,168.16437095925713,168.28366088867188,44838400,168.28366088867188,-0.0034728246097974758
AAPL,2024-04-29,172.32924112310414,174.97327656975762,172.06087287514865,172.45846557617188,68169400,172.45846557617188,0.024808140406820778
AAPL,2024-04-30,172.2894858404387,173.93952434742974,168.97947431756717,169.3074951171875,65934800,169.3074951171875,-0.018270894667056226
AAPL,2024-05-01,168.56197877866052,171.67319360904702,168.0947990703537,168.28366088867188,50383100,168.28366088867188,-0.006047187856668579
AAPL,2024-05-02,171.47440458209337,172.37894542666191,169.8641344122997,171.9912872314453,94214900,171.9912872314453,0.022032004314585407
AAPL,2024-05-03,185.52950301417596,185.8774079729792,181.56346535319665,182.27914428710935,163224100,182.27914428710935,0.05981615244160521
AAPL,2024-05-06,181.2553438213473,183.0942290168702,179.33692188523904,180.6191864013672,78569700,180.6191864013672,-0.009106680263582634
AAPL,2024-05-07,182.34872294128857,183.79001537072008,180.23151991986552,181.30502319335935,77305800,181.30502319335935,0.0037971425165659323
AAPL,2024-05-08,181.7523151046885,181.97099560703435,180.3607105291073,181.6429748535156,45057100,181.6429748535156,0.0018639950190229015
AAPL,2024-05-09,181.46407733528636,183.55147695770705,181.0167817496789,183.46202087402344,48983000,183.46202087402344,0.010014403375494085
AAPL,2024-05-10,184.039301056681,184.22841905381327,181.2822060927068,182.1979217529297,50759500,182.1979217529297,-0.006890249628078382
AAPL,2024-05-13,184.57678612826817,186.22906253508128,183.76059590764,185.41287231445312,72044800,185.41287231445312,0.017645374494902777
AAPL,2024-05-14,186.637155065652,187.4234862033045,185.42283282321628,186.5575256347656,52393600,186.5575256347656,0.006173537500520299
AAPL,2024-05-15,187.03529613574696,189.76253191302305,186.49780129168897,188.8368682861328,70400000,188.8368682861328,0.012217907820184282
AAPL,2024-05-16,189.58337106367236,190.21044329921963,188.77714401097435,188.956298828125,52845200,188.956298828125,0.0006324535196762238
AAPL,2024-05-17,188.62785068172937,189.9218023921439,188.2993849653176,188.98617553710935,41282900,188.98617553710935,0.00015811438501733832
AAPL,2024-05-20,188.44869465688268,191.02663488992152,188.1301769262196,190.15072631835935,44361300,190.15072631835935,0.0061620950735696844
AAPL,2024-05-21,190.2004910768324,191.83285642957057,190.0312842327525,191.4546356201172,42309400,191.4546356201172,0.006857240711112267
AAPL,2024-05-22,191.3750008715001,191.9224436975809,189.38431073139583,190.0113677978516,34648500,190.0113677978516,-0.0075384323685393495
AAPL,2024-05-23,190.0910072071952,190.11091836221465,185.76126503778056,186.01010131835935,51005900,186.01010131835935,-0.021058037347265968
AAPL,2024-05-24,187.94106857836448,189.6928704821682,187.16468542966413,189.0956573486328,36327000,189.0956573486328,0.016588110045660853
AAPL,2024-05-28,190.61851957640835,192.1015891258543,188.219749617586,189.1056060791016,52280100,189.1056060791016,5.261215729790436e-05
AAPL,2024-05-29,188.7273931739324,191.35510374397245,188.6278525845266,189.4042205810547,53068000,189.4042205810547,0.0015790885746040928
AAPL,2024-05-30,189.8720349370489,191.2854232244703,189.7426503955058,190.39956665039065,49889100,190.39956665039065,0.0052551419724566895
AAPL,2024-05-31,190.54886021384164,191.67360498875823,189.02598349107927,191.35508728027344,75158300,191.35508728027344,0.005018502125255786
AAPL,2024-06-03,192.0020557606219,194.0823384761381,191.62383496596823,193.12680053710935,50080500,193.12680053710935,0.00925877269330666
AAPL,2024-06-04,193.73397115741048,194.41081372828987,192.13146492648488,193.44532775878903,47471400,193.44532775878903,0.0016493165153350642
AAPL,2024-06-05,194.49042328995185,195.9834409155792,193.9628916105844,194.95823669433597,54156800,194.95823669433597,0.007820860566006615
AAPL,2024-06-06,194.77908126144504,195.58530834672567,193.2661524862918,193.57470703125,41181800,193.57470703125,-0.007096543785709009
